"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"12083","TSR4","ProSer_vs_Ctrl",0.00931588958373671,0.0425007603177614,0.21919348063624,15,0.829454034520363,0.894807762484193,NA,0.108695652173913,0.108695652173913
"12084","TSR4","ArgSer_vs_Ctrl",-0.0474989744190945,0.0425007603177614,-1.11760293378197,15,0.28131773427802,0.563710111853366,NA,0.130434782608696,0.130434782608696
"12085","TTI1","ProAla_vs_Ctrl",-0.201263613271652,0.141508720040515,-1.42227004253892,15,0.175409130442639,0.488617518704952,NA,0.234848484848485,0.234848484848485
"12086","TTI1","ProSer_vs_Ctrl",0.188298767146006,0.141508720040515,1.33065133436367,15,0.20317910288056,0.333681210054207,NA,0.272727272727273,0.272727272727273
"12087","TTI1","ArgSer_vs_Ctrl",0.0764442439952073,0.141508720040515,0.540208716277843,15,0.596983185201374,0.806397029280598,NA,0.227272727272727,0.227272727272727
"12088","TTI2","ProAla_vs_Ctrl",-0.187123398357211,0.127388790825193,-1.46891572755399,15,0.162514480134793,0.472742332804174,NA,0.308333333333333,0.308333333333333
"12089","TTI2","ProSer_vs_Ctrl",0.151494749127603,0.127388790825193,1.18923139270149,15,0.252834009023438,0.39260404362672,NA,0.333333333333333,0.333333333333333
"12090","TTI2","ArgSer_vs_Ctrl",0.0502217501365578,0.127388790825193,0.394239946946932,15,0.698952086364554,0.866176419287851,NA,0.241666666666667,0.241666666666667
"12091","TUB1","ProAla_vs_Ctrl",-0.0217058330371458,0.0338318271613915,-0.641580276867701,15,0.530828163220514,0.80650309850127,NA,0.0333333333333333,0.0333333333333333
"12092","TUB1","ProSer_vs_Ctrl",-0.130192150270796,0.0338318271613915,-3.84821516289165,15,0.00157967007068893,0.00796416993972337,NA,0.03,0.03
"12093","TUB1","ArgSer_vs_Ctrl",-0.0166640739719478,0.0338318271613916,-0.492556133384503,15,0.629457797066028,0.829695647106203,NA,0.0133333333333333,0.0133333333333333
"12094","TUB2","ProAla_vs_Ctrl",-0.0412731894391101,0.0443536398662106,-0.930547967734047,15,0.366822694157426,0.686482470494611,NA,0.0880952380952381,0.0880952380952381
"12095","TUB2","ProSer_vs_Ctrl",-0.0427391324351779,0.0443536398662106,-0.963599212242721,15,0.35052540993394,0.494216364954337,NA,0.0976190476190476,0.0976190476190476
"12096","TUB2","ArgSer_vs_Ctrl",0.00373054947769449,0.0443536398662106,0.0841092070221836,15,0.934081874720545,0.972607086580436,NA,0.0547619047619048,0.0547619047619048
"12097","TUB3","ProAla_vs_Ctrl",-0.118617551074469,0.0370459057183403,-3.20190716826625,15,0.00594060658777851,0.0757186504539552,NA,0.137254901960784,0.137254901960784
"12098","TUB3","ProSer_vs_Ctrl",-0.179015543815145,0.0370459057183403,-4.83226257649627,15,0.000219560209701264,0.00161387013953312,NA,0.132352941176471,0.132352941176471
"12099","TUB3","ArgSer_vs_Ctrl",-0.0530379639128237,0.0370459057183403,-1.43168220305021,15,0.172741448590672,0.435528142225687,NA,0.132352941176471,0.132352941176471
"12100","TUB4","ProAla_vs_Ctrl",-0.00957821398236074,0.093920465559434,-0.101982181682218,15,0.920121624881692,0.974912991728262,NA,0.238095238095238,0.238095238095238
"12101","TUB4","ProSer_vs_Ctrl",0.197552560652888,0.093920465559434,2.10340269797613,15,0.0527165855219032,0.12152885543618,NA,0.238095238095238,0.238095238095238
"12102","TUB4","ArgSer_vs_Ctrl",0.0370833311658612,0.093920465559434,0.394837599504811,15,0.698520282048311,0.866176419287851,NA,0.18452380952381,0.18452380952381
"12103","TUF1","ProAla_vs_Ctrl",0.00120960428878903,0.0500483953218797,0.0241686927424869,15,0.981036643160637,0.994204572055185,NA,0.107407407407407,0.107407407407407
"12104","TUF1","ProSer_vs_Ctrl",-0.166392544121194,0.0500483953218797,-3.32463294879012,15,0.00461955846477946,0.0185780811147027,NA,0.101851851851852,0.101851851851852
"12105","TUF1","ArgSer_vs_Ctrl",0.0479956781323902,0.0500483953218797,0.958985354549578,15,0.352769632938816,0.631800241693531,NA,0.105555555555556,0.105555555555556
"12106","TUL1","ProAla_vs_Ctrl",0.23606381247181,0.302990454112201,0.779113035635084,15,0.4480312417563,0.753600391418288,NA,0.305555555555556,0.305555555555556
"12107","TUL1","ProSer_vs_Ctrl",0.133492206316582,0.302990454112201,0.440582218036308,15,0.665798671231249,0.773106281875065,NA,0.277777777777778,0.277777777777778
"12108","TUL1","ArgSer_vs_Ctrl",0.131803673525179,0.302990454112201,0.435009326981537,15,0.669749373394885,0.84896387638031,NA,0.305555555555556,0.305555555555556
"12109","TUM1","ProAla_vs_Ctrl",-0.0142010638617857,0.0304349783440247,-0.466603383162051,15,0.647488506102674,0.857740493024241,NA,0.0483870967741935,0.0483870967741935
"12110","TUM1","ProSer_vs_Ctrl",-0.0946857949887251,0.0304349783440247,-3.11108468415634,15,0.00715338895478812,0.0262290928342231,NA,0.0456989247311828,0.0456989247311828
"12111","TUM1","ArgSer_vs_Ctrl",-0.0669848555576067,0.0304349783440247,-2.20091681355698,15,0.0438188333736798,0.202173302309919,NA,0.0403225806451613,0.0403225806451613
"12112","TUP1","ProAla_vs_Ctrl",0.00200034384422073,0.0342441363322621,0.0584142004579092,15,0.954189796412706,0.986616768226775,NA,0.08,0.08
"12113","TUP1","ProSer_vs_Ctrl",-0.0822413805770736,0.0342441363322621,-2.40161935401455,15,0.0297306732699814,0.0775227307333945,NA,0.08,0.08
"12114","TUP1","ArgSer_vs_Ctrl",-0.0267640195937797,0.0342441363322621,-0.781565034495109,15,0.446631742689046,0.707309633335769,NA,0.0933333333333334,0.0933333333333333
"12115","TUS1","ProAla_vs_Ctrl",0.639346850174529,0.267483824870479,2.39022621455377,15,0.0303998535394268,0.203934152620109,NA,0.571428571428571,0.571428571428571
"12116","TUS1","ProSer_vs_Ctrl",0.325268525449358,0.267483824870479,1.21603063514909,15,0.242764299613127,0.381995575149831,NA,0.416666666666667,0.416666666666667
"12117","TUS1","ArgSer_vs_Ctrl",0.18464386918379,0.267483824870479,0.690299195748371,15,0.50054836545932,0.747684590130168,NA,0.5,0.5
"12118","TVP15","ProAla_vs_Ctrl",-0.111225720994582,0.180328210953744,-0.616796009932762,15,0.546617775799448,0.810844538387739,NA,0,0
"12119","TVP15","ProSer_vs_Ctrl",-0.236435993635515,0.180328210953744,-1.31114256823722,15,0.20952714142808,0.342055402066335,NA,0,0
"12120","TVP15","ArgSer_vs_Ctrl",-0.12159390349945,0.180328210953744,-0.674292185656076,15,0.510384565824535,0.75543652110941,NA,0,0
"12121","TVP18","ProAla_vs_Ctrl",-0.0418422448937576,0.0656500524080748,-0.637352802609662,15,0.533503269204933,0.807186851963576,NA,0.0277777777777778,0.0277777777777778
"12122","TVP18","ProSer_vs_Ctrl",0.0952159743220023,0.0656500524080748,1.45035640992559,15,0.167547614581501,0.290437558642166,NA,0.0092592592592593,0.00925925925925926
"12123","TVP18","ArgSer_vs_Ctrl",0.0668728866699506,0.0656500524080748,1.01862655423753,15,0.324529421959815,0.607254617943831,NA,0.0092592592592593,0.00925925925925926
"12124","TVP23","ProAla_vs_Ctrl",-0.0872328117671752,0.0675588585605263,-1.29121204274082,15,0.216174873894055,0.539229981553635,NA,0,0
"12125","TVP23","ProSer_vs_Ctrl",-0.129672805425519,0.0675588585605263,-1.91940491873977,15,0.0741611021570314,0.158141094025771,NA,0,0
"12126","TVP23","ArgSer_vs_Ctrl",-0.0822305477385754,0.0675588585605263,-1.21716899146401,15,0.242343540495727,0.52099446934441,NA,0,0
"12127","TWF1","ProAla_vs_Ctrl",0.0650780016066174,0.0517702750108439,1.25705342675862,15,0.227956115883328,0.5526182402024,NA,0.0897435897435898,0.0897435897435897
"12128","TWF1","ProSer_vs_Ctrl",0.01655078902913,0.0517702750108439,0.319696756983871,15,0.753607677023852,0.840131024775705,NA,0.0801282051282052,0.0801282051282051
"12129","TWF1","ArgSer_vs_Ctrl",0.0138122385639529,0.0517702750108439,0.266798632247168,15,0.793257186453918,0.910810022045019,NA,0.0673076923076923,0.0673076923076923
"12130","TY1A-BL","ProAla_vs_Ctrl",0.139477522140425,0.294343191282669,0.473860195415491,15,0.64242315019243,0.853427486283803,NA,0.361111111111111,0.361111111111111
"12131","TY1A-BL","ProSer_vs_Ctrl",0.321774504235042,0.294343191282669,1.09319499742065,15,0.291554360377623,0.433746855807694,NA,0.333333333333333,0.333333333333333
"12132","TY1A-BL","ArgSer_vs_Ctrl",0.0616460978315037,0.294343191282669,0.209436126457917,15,0.836925659676038,0.932870120584549,NA,0.277777777777778,0.277777777777778
"12133","TY1A-H","ProAla_vs_Ctrl",0.616333187612677,0.130380126961728,4.72720192850861,15,0.000269859847487508,0.00926719166336021,NA,0,0
"12134","TY1A-H","ProSer_vs_Ctrl",0.580266036205278,0.130380126961728,4.45057118540474,15,0.000467177541066732,0.00298323520472789,NA,0,0
"12135","TY1A-H","ArgSer_vs_Ctrl",0.290371981124627,0.130380126961728,2.22711841053709,15,0.0416776813600364,0.195586812823789,NA,0,0
"12136","TY1A-LR4","ProAla_vs_Ctrl",0.55537098937775,0.139568776276745,3.97919222474609,15,0.00120945074299872,0.0263654075884891,NA,0,0
"12137","TY1A-LR4","ProSer_vs_Ctrl",0.648298834496984,0.139568776276745,4.64501338903697,15,0.000317387111599343,0.00217380229265211,NA,0,0
"12138","TY1A-LR4","ArgSer_vs_Ctrl",0.338521634993635,0.139568776276745,2.42548257586207,15,0.0283739849498303,0.153834811266175,NA,0,0
"12139","TY1A-PR3","ProAla_vs_Ctrl",0.363826614759551,0.135490259039783,2.68526030829068,15,0.0169522536898719,0.14727259629269,NA,0,0
"12140","TY1A-PR3","ProSer_vs_Ctrl",0.282376395911394,0.135490259039783,2.08410846589704,15,0.0546635956408403,0.124798020236635,NA,0,0
"12141","TY1A-PR3","ArgSer_vs_Ctrl",0.2722375876059,0.135490259039783,2.00927793285838,15,0.0628549033662611,0.254030956853889,NA,0,0
"12142","TY1B-DR3","ProAla_vs_Ctrl",-0.247546004757671,0.209695687993027,-1.18050116875032,15,0.256182774366719,0.586769562314344,NA,0.166666666666667,0.166666666666667
"12143","TY1B-DR3","ProSer_vs_Ctrl",0.207137956285588,0.209695687993027,0.987802649964247,15,0.338916388372831,0.482311953175932,NA,0.194444444444444,0.194444444444444
"12144","TY1B-DR3","ArgSer_vs_Ctrl",0.177845398725853,0.209695687993027,0.848111854029954,15,0.409705746257809,0.677011140386109,NA,0.194444444444444,0.194444444444444
"12145","TY1B-H","ProAla_vs_Ctrl",0.0909146058182273,0.0415077740658951,2.19030309054629,15,0.0447149367042012,0.254067037948208,NA,0.107033639143731,0.107033639143731
"12146","TY1B-H","ProSer_vs_Ctrl",0.198389490275379,0.0415077740658951,4.77957430240487,15,0.000243451939008654,0.00177018443787649,NA,0.0986238532110092,0.0986238532110092
"12147","TY1B-H","ArgSer_vs_Ctrl",0.0520850963818731,0.0415077740658951,1.25482750048668,15,0.22874102535337,0.503208937881295,NA,0.0902140672782875,0.0902140672782875
"12148","TY1B-LR3","ProAla_vs_Ctrl",0.291591515170486,0.100539264086701,2.9002750101595,15,0.0109885499318674,0.113148474844294,NA,0.116666666666667,0.116666666666667
"12149","TY1B-LR3","ProSer_vs_Ctrl",0.455021397585611,0.100539264086701,4.52580791911525,15,0.000402088580752746,0.00264638216537268,NA,0.133333333333333,0.133333333333333
"12150","TY1B-LR3","ArgSer_vs_Ctrl",0.109147763028378,0.100539264086701,1.08562325395831,15,0.29478540392598,0.575788949910861,NA,0.116666666666667,0.116666666666667
"12151","TY1B-ML1","ProAla_vs_Ctrl",0.105579710875882,0.1996849032723,0.52873156230498,15,0.604727742466218,0.83941479196485,NA,0.361111111111111,0.361111111111111
"12152","TY1B-ML1","ProSer_vs_Ctrl",0.516534539225707,0.1996849032723,2.58674807539825,15,0.020635976551731,0.0591263954751782,NA,0.361111111111111,0.361111111111111
"12153","TY1B-ML1","ArgSer_vs_Ctrl",0.50274841596548,0.1996849032723,2.51770868867291,15,0.023663386624813,0.138090047287691,NA,0.305555555555556,0.305555555555556
"12154","TY1B-MR1","ProAla_vs_Ctrl",0.0131018350573129,0.0626126714008982,0.209252133221151,15,0.837066709617696,0.941761451470384,NA,0.169540229885057,0.169540229885057
"12155","TY1B-MR1","ProSer_vs_Ctrl",0.237601321152165,0.0626126714008982,3.79478012734586,15,0.00176193304664118,0.00861146283120549,NA,0.175287356321839,0.175287356321839
"12156","TY1B-MR1","ArgSer_vs_Ctrl",0.0401076847405572,0.0626126714008982,0.640568176427972,15,0.531467926986827,0.768104284511342,NA,0.146551724137931,0.146551724137931
"12157","TY1B-NL1","ProAla_vs_Ctrl",-0.0908600002070917,0.0599613999754566,-1.51530818567082,15,0.150481401674218,0.455208653172298,NA,0.145833333333333,0.145833333333333
"12158","TY1B-NL1","ProSer_vs_Ctrl",0.0325899073187846,0.0599613999754566,0.54351478337938,15,0.594761575713493,0.719409558532772,NA,0.125,0.125
"12159","TY1B-NL1","ArgSer_vs_Ctrl",0.00684121233791284,0.0599613999754566,0.114093605898346,15,0.910676731144714,0.965316243248307,NA,0.152777777777778,0.152777777777778
"12160","TY1B-OL","ProAla_vs_Ctrl",0.050930305564781,0.080193397350493,0.635093502052111,15,0.534936008605656,0.808317275419505,NA,0.0219298245614035,0.0219298245614035
"12161","TY1B-OL","ProSer_vs_Ctrl",0.185729201439533,0.080193397350493,2.31601612571401,15,0.0351191025060955,0.0887189746928612,NA,0.0526315789473685,0.0526315789473684
"12162","TY1B-OL","ArgSer_vs_Ctrl",3.48627800311038e-05,0.080193397350493,0.000434733795835244,15,0.999658861651883,0.999879374947792,NA,0.0307017543859649,0.0307017543859649
"12163","TY2A-OR1","ProAla_vs_Ctrl",0.559315542537083,0.139596968078361,4.00664534650292,15,0.00114375412521572,0.0255751178791344,NA,0,0
"12164","TY2A-OR1","ProSer_vs_Ctrl",1.26740714886323,0.139596968078361,9.07904495570266,15,1.75364561316727e-07,4.59747424918685e-06,NA,0,0
"12165","TY2A-OR1","ArgSer_vs_Ctrl",0.32892681633291,0.139596968078361,2.35626046081653,15,0.0324803328036798,0.169436078636654,NA,0,0
"12166","TY2B-B","ProAla_vs_Ctrl",0.851179420145722,0.491997185720294,1.7300493678629,15,0.104136736509835,0.386699881401877,NA,0.611111111111111,0.611111111111111
"12167","TY2B-B","ProSer_vs_Ctrl",1.59297341485619,0.491997185720294,3.23776936350569,15,0.00551991344896763,0.0214390712474718,NA,0.555555555555556,0.555555555555556
"12168","TY2B-B","ArgSer_vs_Ctrl",0.185649088702836,0.491997185720294,0.377337704546099,15,0.711207941793149,0.872787287030272,NA,0.509259259259259,0.509259259259259
"12169","TY2B-C","ProAla_vs_Ctrl",0.640008555786423,0.142664318872707,4.48611510462875,15,0.000435179530244634,0.0133832971005253,NA,0,0
"12170","TY2B-C","ProSer_vs_Ctrl",1.40397970021805,0.142664318872707,9.84114115787254,15,6.1662436046106e-08,2.07846454072553e-06,NA,0,0
"12171","TY2B-C","ArgSer_vs_Ctrl",0.36422051112659,0.142664318872707,2.55298952116799,15,0.0220667806984158,0.131347041394185,NA,0,0
"12172","TY2B-DR1","ProAla_vs_Ctrl",0.291564435762735,0.196928402138501,1.48056061287531,15,0.159421114872432,0.469307102208731,NA,0,0
"12173","TY2B-DR1","ProSer_vs_Ctrl",0.492712535845082,0.196928402138501,2.50198818704959,15,0.0244098166728395,0.0673231589007186,NA,0,0
"12174","TY2B-DR1","ArgSer_vs_Ctrl",0.370183391608016,0.196928402138501,1.87978670211148,15,0.0797036404878324,0.286561741730747,NA,0,0
"12175","TY2B-F;TY2B-GR2","ProAla_vs_Ctrl",0.528000057680065,0.145370310019182,3.63210381549296,15,0.00245839361220623,0.0422646335847838,NA,0.236111111111111,0.236111111111111
"12176","TY2B-F;TY2B-GR2","ProSer_vs_Ctrl",1.10061681281552,0.145370310019182,7.57112516765143,15,1.68586353588296e-06,2.99082331798184e-05,NA,0.166666666666667,0.166666666666667
"12177","TY2B-F;TY2B-GR2","ArgSer_vs_Ctrl",0.189403517288551,0.145370310019182,1.30290371715902,15,0.212255144009191,0.48572784045923,NA,0.125,0.125
"12178","TY2B-OR1","ProAla_vs_Ctrl",0.408777837846737,0.0790708289450097,5.16976795742238,15,0.000114175556032103,0.00496420733725293,NA,0.252380952380952,0.252380952380952
"12179","TY2B-OR1","ProSer_vs_Ctrl",0.69834894292246,0.0790708289450097,8.83194159262111,15,2.49464340962291e-07,5.88611112500526e-06,NA,0.188095238095238,0.188095238095238
"12180","TY2B-OR1","ArgSer_vs_Ctrl",0.105109016731267,0.0790708289450097,1.3293020717459,15,0.203613123120791,0.474554507018506,NA,0.180952380952381,0.180952380952381
"12181","TYE7","ProAla_vs_Ctrl",0.421162035650153,0.336610796018291,1.25118398052589,15,0.230030383509888,0.555830426399858,NA,0.416666666666667,0.416666666666667
"12182","TYE7","ProSer_vs_Ctrl",0.751117312695492,0.336610796018291,2.23141183105333,15,0.0413362663123458,0.10112277901916,NA,0.416666666666667,0.416666666666667
"12183","TYE7","ArgSer_vs_Ctrl",0.189146213316349,0.336610796018291,0.561913686529742,15,0.582474558519786,0.7970596886355,NA,0.305555555555556,0.305555555555556
"12184","TYR1","ProAla_vs_Ctrl",-0.0257992941903495,0.0589143003001415,-0.437912256598379,15,0.667690178239347,0.868881589563124,NA,0.213888888888889,0.213888888888889
"12185","TYR1","ProSer_vs_Ctrl",0.103575138112205,0.0589143003001415,1.75806446965401,15,0.0991176029833323,0.195133904246285,NA,0.219444444444444,0.219444444444444
"12186","TYR1","ArgSer_vs_Ctrl",-0.00684449107359816,0.0589143003001415,-0.11617707481424,15,0.909053333115097,0.964413659693567,NA,0.186111111111111,0.186111111111111
"12187","TYS1","ProAla_vs_Ctrl",-0.0561837535591631,0.0391611543853736,-1.4346807299467,15,0.171898631319401,0.484275865831375,NA,0.0984848484848485,0.0984848484848485
"12188","TYS1","ProSer_vs_Ctrl",-0.125252486144168,0.0391611543853736,-3.19838595439741,15,0.00598358858618986,0.0228082023733683,NA,0.0984848484848485,0.0984848484848485
"12189","TYS1","ArgSer_vs_Ctrl",-0.0561237821431604,0.0391611543853736,-1.43314932932933,15,0.172328648406912,0.435438556265654,NA,0.0909090909090909,0.0909090909090909
"12190","TYW1","ProAla_vs_Ctrl",-0.0741751971590172,0.0481177416455067,-1.54153529701126,15,0.144015959360727,0.444891205075214,NA,0.119047619047619,0.119047619047619
"12191","TYW1","ProSer_vs_Ctrl",-0.130965683070182,0.0481177416455067,-2.72177534920556,15,0.0157550953895245,0.047966642027849,NA,0.125,0.125
"12192","TYW1","ArgSer_vs_Ctrl",-0.168530209220686,0.0481177416455067,-3.50245467591316,15,0.00320733507030235,0.0371123256541603,NA,0.133928571428571,0.133928571428571
"12193","TYW3","ProAla_vs_Ctrl",-0.0659509078620554,0.0547299881197456,-1.20502324461973,15,0.246862090326406,0.573780984711351,NA,0.0784313725490197,0.0784313725490196
"12194","TYW3","ProSer_vs_Ctrl",-0.119552894919096,0.0547299881197456,-2.18441295213735,15,0.0452195487683085,0.108412731946747,NA,0.0588235294117647,0.0588235294117647
"12195","TYW3","ArgSer_vs_Ctrl",0.0936867645864179,0.0547299881197457,1.71179946871973,15,0.107524802018446,0.337362971084382,NA,0.102941176470588,0.102941176470588
"12196","U3","ProAla_vs_Ctrl",0.421471529354302,0.148245350144524,2.84306744827687,15,0.0123382901666491,0.121730913024931,NA,0,0
"12197","U3","ProSer_vs_Ctrl",0.68136202508047,0.148245350144523,4.59617805493538,15,0.000349622060179966,0.00235695214569894,NA,0,0
"12198","U3","ArgSer_vs_Ctrl",0.35115923021398,0.148245350144524,2.36877062161907,15,0.0316988923212591,0.167207229775044,NA,0,0
"12199","UAF30","ProAla_vs_Ctrl",0.341658118374866,0.141607350547313,2.41271457346216,15,0.029092409732681,0.199962964630373,NA,0.383333333333333,0.383333333333333
"12200","UAF30","ProSer_vs_Ctrl",0.226042498288284,0.141607350547313,1.59626246388079,15,0.131278719146185,0.244187731829266,NA,0.333333333333333,0.333333333333333
"12201","UAF30","ArgSer_vs_Ctrl",0.307636745259193,0.141607350547313,2.1724631106378,15,0.046259576735332,0.208898666051363,NA,0.35,0.35
"12202","UBA1","ProAla_vs_Ctrl",0.175712275727245,0.033444416024852,5.25385988491102,15,9.72222821364888e-05,0.00445145905393865,NA,0.0748106060606061,0.0748106060606061
"12203","UBA1","ProSer_vs_Ctrl",0.370394730485084,0.033444416024852,11.0749349072159,15,1.28351933526005e-08,5.88051237193416e-07,NA,0.0587121212121212,0.0587121212121212
"12204","UBA1","ArgSer_vs_Ctrl",0.100399328081702,0.033444416024852,3.00197581584613,15,0.00893670982962114,0.0762933220716842,NA,0.0520833333333334,0.0520833333333333
"12205","UBA2","ProAla_vs_Ctrl",-0.0870346717351111,0.0510949071940435,-1.70339230492344,15,0.109117682019821,0.392957536286465,NA,0.0694444444444444,0.0694444444444444
"12206","UBA2","ProSer_vs_Ctrl",-0.00249372415739894,0.0510949071940435,-0.0488057282877235,15,0.961718047321896,0.979358538047481,NA,0.0833333333333334,0.0833333333333333
"12207","UBA2","ArgSer_vs_Ctrl",-0.0233929597326276,0.0510949071940435,-0.4578334909933,15,0.653634101427244,0.840285645105386,NA,0.0583333333333333,0.0583333333333333
"12208","UBA3","ProAla_vs_Ctrl",-0.0509414712987209,0.173911974513857,-0.292915260384568,15,0.773600114271007,0.915737484664174,NA,0.216666666666667,0.216666666666667
"12209","UBA3","ProSer_vs_Ctrl",-0.0750333104149614,0.173911974513857,-0.431444186777275,15,0.672282056807229,0.77910093960543,NA,0.166666666666667,0.166666666666667
"12210","UBA3","ArgSer_vs_Ctrl",-0.191038200816334,0.173911974513857,-1.09847640652894,15,0.289316239530739,0.570234269947011,NA,0.183333333333333,0.183333333333333
"12211","UBA4","ProAla_vs_Ctrl",0.112759383164975,0.0318021205092082,3.54565611850713,15,0.00293527313079922,0.0475695810475915,NA,0.0921052631578947,0.0921052631578947
"12212","UBA4","ProSer_vs_Ctrl",0.279883124580285,0.0318021205092082,8.80076926000093,15,2.60934185147832e-07,6.11456827061181e-06,NA,0.0614035087719298,0.0614035087719298
"12213","UBA4","ArgSer_vs_Ctrl",0.154621039578387,0.0318021205092083,4.86197263272483,15,0.000207166163760597,0.00543350810618766,NA,0.0701754385964912,0.0701754385964912
"12214","UBC1","ProAla_vs_Ctrl",0.350026525387942,0.105242728758921,3.32589747069125,15,0.00460759335834626,0.0637226107858093,NA,0.198717948717949,0.198717948717949
"12215","UBC1","ProSer_vs_Ctrl",0.473895212622367,0.105242728758921,4.50287842410391,15,0.000420876500638379,0.00274097971902278,NA,0.16025641025641,0.16025641025641
"12216","UBC1","ArgSer_vs_Ctrl",0.209762034264945,0.105242728758921,1.99312614504177,15,0.064763704759772,0.256195910768833,NA,0.115384615384615,0.115384615384615
"12217","UBC12","ProAla_vs_Ctrl",-0.240957901649348,0.143008778868947,-1.68491685304272,15,0.1126905360754,0.397840414447608,NA,0.226190476190476,0.226190476190476
"12218","UBC12","ProSer_vs_Ctrl",-0.576241889988651,0.143008778868947,-4.02941619770573,15,0.00109201753643084,0.00597129867255754,NA,0.273809523809524,0.273809523809524
"12219","UBC12","ArgSer_vs_Ctrl",-0.13040814925436,0.143008778868947,-0.911889118176905,15,0.376249945030025,0.651765793794078,NA,0.333333333333333,0.333333333333333
"12220","UBC13","ProAla_vs_Ctrl",-0.0767125076825153,0.0615959672817636,-1.24541444948178,15,0.232083731068654,0.558547393936233,NA,0.0833333333333334,0.0833333333333333
"12221","UBC13","ProSer_vs_Ctrl",-0.00191126924237987,0.0615959672817636,-0.0310291294499361,15,0.975655412788854,0.988429312343963,NA,0.0952380952380952,0.0952380952380952
"12222","UBC13","ArgSer_vs_Ctrl",0.0366480069705565,0.0615959672817636,0.594974128791816,15,0.560729812614471,0.782271112692943,NA,0.0476190476190477,0.0476190476190476
"12223","UBC4","ProAla_vs_Ctrl",0.218601785054039,0.321440803050604,0.680068563105303,15,0.506822210538929,0.795398850216835,NA,0.125,0.125
"12224","UBC4","ProSer_vs_Ctrl",1.52922675617513,0.321440803050604,4.75741331424683,15,0.000254285801347676,0.00183763353225066,NA,0.0972222222222222,0.0972222222222222
"12225","UBC4","ArgSer_vs_Ctrl",0.668320884542534,0.321440803050604,2.07914141017536,15,0.0551754120314421,0.234881082236644,NA,0.0277777777777778,0.0277777777777778
"12226","UBC5","ProAla_vs_Ctrl",0.101063729863806,0.371840630401627,0.271793132866212,15,0.789486313971428,0.923188062655407,NA,0.25,0.25
"12227","UBC5","ProSer_vs_Ctrl",0.940763726795713,0.371840630401627,2.53001864207144,15,0.0230941607131387,0.0645241825963894,NA,0.291666666666667,0.291666666666667
"12228","UBC5","ArgSer_vs_Ctrl",0.362210533861041,0.371840630401627,0.974101548477408,15,0.345454260571796,0.625673471501251,NA,0.208333333333333,0.208333333333333
"12229","UBC6","ProAla_vs_Ctrl",0.0806258541914081,0.090717386487252,0.888758564519911,15,0.388163446382283,0.70217829426116,NA,0.212121212121212,0.212121212121212
"12230","UBC6","ProSer_vs_Ctrl",0.370705710735154,0.090717386487252,4.08637996628405,15,0.00097275728973667,0.0054196477571043,NA,0.189393939393939,0.189393939393939
"12231","UBC6","ArgSer_vs_Ctrl",-0.00214470554730421,0.090717386487252,-0.0236416152443456,15,0.98145011816808,0.991955899779813,NA,0.159090909090909,0.159090909090909
"12232","UBC7","ProAla_vs_Ctrl",0.0070888068874903,0.0724309447064288,0.0978698664807159,15,0.923331448617932,0.976443449414269,NA,0.0416666666666666,0.0416666666666667
"12233","UBC7","ProSer_vs_Ctrl",0.139471634078831,0.0724309447064288,1.92558076722768,15,0.0733290515774865,0.156863007431622,NA,0.0416666666666666,0.0416666666666667
"12234","UBC7","ArgSer_vs_Ctrl",-0.00970284141483076,0.0724309447064288,-0.133959890405372,15,0.895215104670045,0.956624434093068,NA,0.0416666666666666,0.0416666666666667
"12235","UBC8","ProAla_vs_Ctrl",0.0467203346678341,0.0599991985691997,0.778682645468165,15,0.44827717370391,0.753600391418288,NA,0.125,0.125
"12236","UBC8","ProSer_vs_Ctrl",0.0518340359001239,0.0599991985691997,0.86391213776533,15,0.401240047844873,0.543861731240125,NA,0.0972222222222222,0.0972222222222222
"12237","UBC8","ArgSer_vs_Ctrl",0.0370634039995726,0.0599991985691997,0.617731651145736,15,0.546017063288942,0.775729282434845,NA,0.0972222222222222,0.0972222222222222
"12238","UBC9","ProAla_vs_Ctrl",-0.210021531818114,0.0656228169475955,-3.20043456814467,15,0.005958544664034,0.0757425785325724,NA,0.0138888888888888,0.0138888888888889
"12239","UBC9","ProSer_vs_Ctrl",-0.223790047421611,0.0656228169475955,-3.41024749974272,15,0.00387542994479784,0.0160281804640675,NA,0.0416666666666666,0.0416666666666667
"12240","UBC9","ArgSer_vs_Ctrl",-0.0412570489196753,0.0656228169475955,-0.628699754730462,15,0.539002182502248,0.771972046326913,NA,0.0416666666666666,0.0416666666666667
"12241","UBP1","ProAla_vs_Ctrl",-0.000307090575475403,0.0494398796780571,-0.00621139407043701,15,0.995125913212597,0.997934542401176,NA,0.0854166666666667,0.0854166666666667
"12242","UBP1","ProSer_vs_Ctrl",0.0450928760968452,0.0494398796780571,0.912074956300082,15,0.376155245209187,0.521467861968905,NA,0.0770833333333333,0.0770833333333333
"12243","UBP1","ArgSer_vs_Ctrl",0.0228992498932594,0.0494398796780571,0.463173657427462,15,0.649888801815845,0.838594029764236,NA,0.0666666666666667,0.0666666666666667
"12244","UBP10","ProAla_vs_Ctrl",-0.0220441062763849,0.0723182278750108,-0.304820885745212,15,0.76469110995924,0.912921485564366,NA,0.166666666666667,0.166666666666667
